Time,Curr. to A, Curr. to B,Temp. of A,Temp. of B,Voltage,Ant. azimuth,Switched ant.
26/02/2024 09:29:49,450.0,452.0,0.0,11.0,9.0,87.0 °,0
26/02/2024 09:29:57,503.0,480.0,0.0,11.0,11.0,87.0 °,0
26/02/2024 09:30:01,267.0,421.0,0.0,11.0,5.0,87.0 °,1
26/02/2024 09:30:06,267.0,421.0,0.0,11.0,5.0,87.0 °,1
26/02/2024 09:30:11,203.0,154.0,0.0,11.0,7.0,87.0 °,0
26/02/2024 09:30:14,203.0,154.0,0.0,11.0,7.0,87.0 °,0
26/02/2024 09:30:23,432.0,171.0,0.0,11.0,5.0,87.0 °,0
26/02/2024 09:30:26,278.0,235.0,0.0,11.0,6.0,87.0 °,3
26/02/2024 09:30:31,278.0,235.0,0.0,11.0,6.0,87.0 °,0
26/02/2024 09:30:32,278.0,235.0,0.0,11.0,6.0,87.0 °,0
26/02/2024 09:30:40,303.0,323.0,0.0,11.0,5.0,87.0 °,1
26/02/2024 09:30:41,303.0,323.0,0.0,11.0,5.0,87.0 °,1
26/02/2024 09:30:48,498.0,778.0,0.0,11.0,6.0,87.0 °,1
26/02/2024 09:30:51,551.0,761.0,0.0,11.0,11.0,87.0 °,0
26/02/2024 09:30:57,551.0,761.0,0.0,11.0,11.0,87.0 °,0
26/02/2024 09:31:05,566.0,182.0,0.0,11.0,8.0,87.0 °,3
26/02/2024 09:31:06,566.0,182.0,0.0,11.0,8.0,87.0 °,3
26/02/2024 09:31:11,490.0,269.0,0.0,11.0,6.0,87.0 °,0
26/02/2024 09:31:14,490.0,269.0,0.0,11.0,6.0,87.0 °,0
26/02/2024 09:31:20,463.0,700.0,0.0,11.0,10.0,87.0 °,1
26/02/2024 09:31:23,463.0,700.0,0.0,11.0,10.0,87.0 °,1
26/02/2024 09:31:26,139.0,710.0,0.0,11.0,7.0,87.0 °,0
26/02/2024 09:31:32,139.0,710.0,0.0,11.0,7.0,87.0 °,0
26/02/2024 09:31:40,112.0,445.0,0.0,11.0,10.0,87.0 °,0
26/02/2024 09:31:45,670.0,783.0,0.0,11.0,5.0,87.0 °,3
26/02/2024 09:31:49,670.0,783.0,0.0,11.0,5.0,87.0 °,3
26/02/2024 09:31:51,114.0,465.0,0.0,11.0,6.0,87.0 °,0
26/02/2024 09:31:57,114.0,465.0,0.0,11.0,6.0,87.0 °,0
26/02/2024 09:32:01,590.0,628.0,0.0,11.0,7.0,87.0 °,1
26/02/2024 09:32:06,590.0,628.0,0.0,11.0,7.0,87.0 °,0
26/02/2024 09:32:07,462.0,687.0,0.0,11.0,5.0,87.0 °,0
26/02/2024 09:32:14,462.0,687.0,0.0,11.0,5.0,87.0 °,0
26/02/2024 09:32:22,504.0,176.0,0.0,11.0,7.0,87.0 °,0
26/02/2024 09:32:26,670.0,590.0,0.0,11.0,8.0,87.0 °,3
26/02/2024 09:32:31,670.0,590.0,0.0,11.0,8.0,87.0 °,0
26/02/2024 09:32:32,676.0,575.0,0.0,11.0,9.0,87.0 °,0
26/02/2024 09:32:39,676.0,575.0,0.0,11.0,9.0,87.0 °,1
26/02/2024 09:32:41,355.0,399.0,0.0,11.0,11.0,87.0 °,1
26/02/2024 09:32:45,355.0,399.0,0.0,11.0,11.0,87.0 °,0
26/02/2024 09:32:48,355.0,399.0,0.0,11.0,11.0,87.0 °,0
26/02/2024 09:32:57,449.0,655.0,0.0,11.0,7.0,87.0 °,0
26/02/2024 09:33:05,142.0,123.0,0.0,11.0,7.0,87.0 °,0
26/02/2024 09:33:14,579.0,219.0,0.0,11.0,9.0,87.0 °,0
26/02/2024 09:33:16,585.0,257.0,0.0,11.0,8.0,87.0 °,1
26/02/2024 09:33:22,585.0,257.0,0.0,11.0,8.0,87.0 °,1
26/02/2024 09:33:26,143.0,491.0,0.0,11.0,6.0,87.0 °,0
26/02/2024 09:33:31,143.0,491.0,0.0,11.0,6.0,87.0 °,0
26/02/2024 09:33:39,283.0,592.0,0.0,11.0,8.0,87.0 °,0
26/02/2024 09:33:47,608.0,571.0,0.0,11.0,11.0,87.0 °,0
26/02/2024 09:33:48,241.0,362.0,0.0,11.0,11.0,87.0 °,0
26/02/2024 09:33:56,241.0,362.0,0.0,11.0,11.0,87.0 °,1
26/02/2024 09:33:57,360.0,494.0,0.0,11.0,6.0,87.0 °,1
26/02/2024 09:34:03,360.0,494.0,0.0,11.0,6.0,87.0 °,1
26/02/2024 09:34:06,399.0,581.0,3.0,-3.0,10.0,87.0 °,0
26/02/2024 09:34:07,399.0,581.0,3.0,-3.0,10.0,87.0 °,0
26/02/2024 09:34:14,383.0,289.0,3.0,-3.0,9.0,87.0 °,0
26/02/2024 09:34:22,132.0,217.0,3.0,-3.0,9.0,87.0 °,3
26/02/2024 09:34:23,132.0,217.0,3.0,-3.0,9.0,87.0 °,3
26/02/2024 09:34:26,132.0,217.0,3.0,-3.0,9.0,87.0 °,0
26/02/2024 09:34:31,368.0,617.0,3.0,-3.0,7.0,87.0 °,0
26/02/2024 09:34:36,368.0,617.0,3.0,-3.0,7.0,87.0 °,1
26/02/2024 09:34:39,171.0,190.0,3.0,-3.0,8.0,87.0 °,1
26/02/2024 09:34:45,171.0,190.0,3.0,-3.0,8.0,87.0 °,0
26/02/2024 09:34:48,479.0,752.0,3.0,-3.0,5.0,87.0 °,0
26/02/2024 09:34:57,188.0,681.0,3.0,-3.0,8.0,87.0 °,0
26/02/2024 09:35:00,188.0,681.0,3.0,-3.0,8.0,87.0 °,3
26/02/2024 09:35:05,512.0,617.0,3.0,-3.0,5.0,87.0 °,0
26/02/2024 09:35:06,512.0,617.0,3.0,-3.0,5.0,87.0 °,0
26/02/2024 09:35:14,787.0,756.0,3.0,-3.0,7.0,87.0 °,0
26/02/2024 09:35:16,787.0,756.0,3.0,-3.0,7.0,87.0 °,1
26/02/2024 09:35:22,480.0,273.0,3.0,-3.0,10.0,87.0 °,0
26/02/2024 09:35:23,480.0,273.0,3.0,-3.0,10.0,87.0 °,0
26/02/2024 09:35:31,175.0,684.0,3.0,-3.0,7.0,87.0 °,0
26/02/2024 09:35:39,501.0,181.0,3.0,-3.0,9.0,87.0 °,0
26/02/2024 09:35:41,501.0,181.0,3.0,-3.0,9.0,87.0 °,3
26/02/2024 09:35:45,501.0,181.0,3.0,-3.0,9.0,87.0 °,0
26/02/2024 09:35:49,137.0,794.0,3.0,-3.0,11.0,87.0 °,0
26/02/2024 09:35:57,611.0,675.0,3.0,-3.0,9.0,87.0 °,1
26/02/2024 09:35:58,611.0,675.0,3.0,-3.0,9.0,87.0 °,1
26/02/2024 09:36:01,611.0,675.0,3.0,-3.0,9.0,87.0 °,0
26/02/2024 09:36:05,539.0,615.0,3.0,-3.0,7.0,87.0 °,0
26/02/2024 09:36:14,691.0,615.0,3.0,-3.0,5.0,87.0 °,0
26/02/2024 09:36:20,691.0,615.0,3.0,-3.0,5.0,87.0 °,3
26/02/2024 09:36:23,729.0,182.0,3.0,-3.0,6.0,87.0 °,3
26/02/2024 09:36:26,729.0,182.0,3.0,-3.0,6.0,87.0 °,0
26/02/2024 09:36:32,624.0,596.0,3.0,-3.0,7.0,87.0 °,0
26/02/2024 09:36:36,624.0,596.0,3.0,-3.0,7.0,87.0 °,1
26/02/2024 09:36:40,692.0,580.0,3.0,-3.0,8.0,87.0 °,0
26/02/2024 09:36:41,692.0,580.0,3.0,-3.0,8.0,87.0 °,0
26/02/2024 09:36:49,566.0,209.0,3.0,-3.0,6.0,87.0 °,0
26/02/2024 09:36:57,267.0,651.0,3.0,-3.0,7.0,87.0 °,0
26/02/2024 09:37:01,267.0,651.0,3.0,-3.0,7.0,87.0 °,3
26/02/2024 09:37:06,448.0,426.0,3.0,-3.0,5.0,87.0 °,0
26/02/2024 09:37:07,448.0,426.0,3.0,-3.0,5.0,87.0 °,0
26/02/2024 09:37:11,448.0,426.0,3.0,-3.0,5.0,87.0 °,1
26/02/2024 09:37:14,764.0,588.0,3.0,-3.0,10.0,87.0 °,1
28/02/2024 18:12:29,,,,,,,
28/02/2024 18:12:35,,,,,,,
28/02/2024 18:12:41,,,,,,,
28/02/2024 18:12:46,,,,,,,
28/02/2024 18:12:52,,,,,,,
28/02/2024 18:12:57,,,,,,,
28/02/2024 18:13:03,,,,,,,
28/02/2024 18:13:09,,,,,,,
28/02/2024 18:13:14,,,,,,,
28/02/2024 18:13:20,,,,,,,
28/02/2024 18:13:22,,,,,,, 1
28/02/2024 18:13:24,,,,,,, 1 2
28/02/2024 18:13:25,,,,,,, 1 2 3
28/02/2024 18:13:26,,,,,,, 1 2 3
28/02/2024 18:13:27,,,,,,, 1 3
28/02/2024 18:13:28,,,,,,, 3
28/02/2024 18:13:30,,,,,,, 2 3
28/02/2024 18:13:31,,,,,,, 2 3
28/02/2024 18:13:32,,,,,,, 2
28/02/2024 18:13:33,,,,,,,
28/02/2024 18:13:36,,,,,,,
28/02/2024 18:13:42,,,,,,,
28/02/2024 18:13:48,,,,,,,
28/02/2024 18:13:54,,,,,,,
28/02/2024 18:13:59,,,,,,,
28/02/2024 18:14:05,,,,,,,
28/02/2024 18:14:10,,,,,,,
28/02/2024 18:14:16,,,,,,,
28/02/2024 18:14:22,,,,,,,
28/02/2024 18:14:27,,,,,,,
28/02/2024 18:14:32,,,,,,,
28/02/2024 18:14:38,,,,,,,
28/02/2024 18:14:43,,,,,,,
28/02/2024 18:14:46,,,,,,, 1
28/02/2024 18:14:49,,,,,,, 1 2
28/02/2024 18:14:49,,,,,,, 1 2
28/02/2024 18:14:51,,,,,,, 1 2 3
28/02/2024 18:14:55,,,,,,, 1 2 3
28/02/2024 18:15:08,,,,,,,
28/02/2024 18:15:13,,,,,,,
28/02/2024 18:15:19,,,,,,,
28/02/2024 18:15:25,,,,,,,
28/02/2024 18:15:30,,,,,,,
28/02/2024 18:15:36,,,,,,,
28/02/2024 18:15:41,,,,,,,
28/02/2024 18:15:42,,,,,,,0
28/02/2024 18:15:47,,,,,,,0
28/02/2024 18:15:49,,,,,,, 3
28/02/2024 18:15:51,,,,,,, 1 3
28/02/2024 18:15:52,,,,,,,0
28/02/2024 18:15:53,,,,,,,0
28/02/2024 18:15:58,,,,,,,0
28/02/2024 18:16:04,,,,,,,0
28/02/2024 18:16:09,,,,,,,0
28/02/2024 18:16:15,,,,,,,0
28/02/2024 18:16:20,,,,,,,0
28/02/2024 18:16:26,,,,,,,0
28/02/2024 18:16:31,,,,,,,0
28/02/2024 18:16:36,,,,,,,0
28/02/2024 18:16:42,,,,,,,0
28/02/2024 18:16:47,,,,,,,0
28/02/2024 18:16:53,,,,,,,0
28/02/2024 18:16:56,,,,,,,5
28/02/2024 18:16:58,,,,,,,5
28/02/2024 18:16:59,,,,,,,
28/02/2024 18:17:00,,,,,,,
28/02/2024 18:17:01,,,,,,, 2
28/02/2024 18:17:02,,,,,,, 2 3
28/02/2024 18:17:04,,,,,,, 2 3
28/02/2024 18:17:10,,,,,,, 2 3
28/02/2024 18:17:15,,,,,,, 2 3
28/02/2024 18:17:21,,,,,,, 2 3
28/02/2024 18:17:26,,,,,,, 2 3
28/02/2024 18:17:32,,,,,,, 2 3
28/02/2024 18:17:38,,,,,,, 2 3
28/02/2024 18:17:44,,,,,,, 2 3
28/02/2024 18:17:49,,,,,,, 2 3
28/02/2024 18:17:55,,,,,,, 2 3
28/02/2024 18:18:01,,,,,,, 2 3
28/02/2024 18:18:06,,,,,,, 2 3
28/02/2024 18:18:12,,,,,,, 2 3
28/02/2024 18:18:18,,,,,,, 2 3
28/02/2024 18:18:23,,,,,,, 2 3
28/02/2024 18:18:28,,,,,,,0
28/02/2024 18:18:29,,,,,,,0
28/02/2024 18:18:29,,,,,,,5
28/02/2024 18:18:34,,,,,,,5
28/02/2024 18:18:40,,,,,,,0
28/02/2024 18:18:40,,,,,,,0
28/02/2024 18:18:44,,,,,,, 2
28/02/2024 18:18:45,,,,,,, 2 3
28/02/2024 18:18:46,,,,,,, 2 3
28/02/2024 18:18:47,,,,,,, 2 3 4
28/02/2024 18:18:50,,,,,,, 2 4
28/02/2024 18:18:51,,,,,,, 2 4
28/02/2024 18:18:57,,,,,,, 2 4
28/02/2024 18:19:14,,,,,,,
28/02/2024 18:19:20,,,,,,,
28/02/2024 18:19:21,,,,,,, 1
28/02/2024 18:19:23,,,,,,, 1 2
28/02/2024 18:19:24,,,,,,, 1 2 3
28/02/2024 18:19:26,,,,,,, 1 2 3
28/02/2024 18:19:31,,,,,,, 1 2 3
28/02/2024 18:19:37,,,,,,, 1 2 3
28/02/2024 18:19:38,,,,,,, 1 3
28/02/2024 18:19:41,,,,,,, 1
28/02/2024 18:19:42,,,,,,, 1
28/02/2024 18:19:48,,,,,,, 1
28/02/2024 18:19:53,,,,,,,5
28/02/2024 18:19:54,,,,,,,5
28/02/2024 18:19:59,,,,,,,5
28/02/2024 18:20:05,,,,,,,5
28/02/2024 18:20:10,,,,,,,5
28/02/2024 18:20:15,,,,,,,5
28/02/2024 18:20:21,,,,,,,5
28/02/2024 18:20:26,,,,,,,5
28/02/2024 18:20:32,,,,,,,5
28/02/2024 18:20:37,,,,,,,5
28/02/2024 18:20:42,,,,,,,5
28/02/2024 18:20:48,,,,,,,5
28/02/2024 18:29:59,,,,,,,
28/02/2024 18:30:16,380.0,524.0,17.0,14.0,8.0,32.0 °,2
28/02/2024 18:30:24,316.0,349.0,17.0,14.0,8.0,32.0 °,2
28/02/2024 18:30:33,198.0,250.0,17.0,14.0,10.0,32.0 °,2
28/02/2024 18:30:41,572.0,484.0,17.0,14.0,11.0,32.0 °,2
28/02/2024 18:30:50,630.0,416.0,17.0,14.0,8.0,32.0 °,2
28/02/2024 18:30:58,415.0,756.0,17.0,14.0,11.0,32.0 °,2
28/02/2024 18:31:07,309.0,427.0,17.0,14.0,11.0,32.0 °,2
28/02/2024 18:31:15,533.0,309.0,17.0,14.0,11.0,32.0 °,2
28/02/2024 18:31:24,251.0,326.0,17.0,14.0,11.0,32.0 °,2
29/02/2024 08:03:52,,,,,,,
29/02/2024 08:03:58,,,,,,,
29/02/2024 08:04:03,,,,,,,
29/02/2024 08:04:08,,,,,,,
29/02/2024 08:04:14,,,,,,,
29/02/2024 08:04:19,,,,,,,
29/02/2024 08:04:24,,,,,,,
29/02/2024 08:04:30,,,,,,,
29/02/2024 08:04:35,,,,,,,
29/02/2024 08:04:40,,,,,,,
29/02/2024 08:04:46,,,,,,,
29/02/2024 08:04:51,,,,,,,
29/02/2024 08:04:56,,,,,,,
29/02/2024 08:05:02,,,,,,,
29/02/2024 08:05:07,,,,,,,
29/02/2024 08:05:13,,,,,,,
29/02/2024 08:05:18,,,,,,,
29/02/2024 08:05:23,,,,,,,
29/02/2024 08:05:29,,,,,,,
29/02/2024 08:05:34,,,,,,,
29/02/2024 08:05:39,,,,,,,
29/02/2024 08:05:45,,,,,,,
29/02/2024 08:05:50,,,,,,,
29/02/2024 08:05:55,,,,,,,
29/02/2024 08:06:01,,,,,,,
29/02/2024 08:06:06,,,,,,,
29/02/2024 08:06:11,,,,,,,
29/02/2024 08:06:17,,,,,,,
29/02/2024 08:06:22,,,,,,,
29/02/2024 08:06:28,,,,,,,
29/02/2024 08:06:44,180.0,424.0,17.0,15.0,7.0,87.0 °,1
29/02/2024 08:06:52,692.0,270.0,17.0,15.0,9.0,87.0 °,1
29/02/2024 08:07:01,316.0,349.0,17.0,15.0,8.0,87.0 °,1
29/02/2024 08:07:09,198.0,250.0,17.0,15.0,10.0,87.0 °,1
29/02/2024 08:07:18,572.0,484.0,17.0,15.0,11.0,87.0 °,1
29/02/2024 08:07:26,630.0,416.0,17.0,15.0,8.0,87.0 °,1
29/02/2024 08:07:47,209.0,127.0,11.0,13.0,11.0,302.0 °,1
29/02/2024 08:07:56,581.0,663.0,11.0,13.0,11.0,302.0 °,1
29/02/2024 08:08:04,214.0,657.0,11.0,13.0,7.0,302.0 °,1
29/02/2024 08:09:15,433.0,248.0,14.0,12.0,7.0,299.0 °,2
29/02/2024 08:09:23,215.0,270.0,14.0,12.0,8.0,299.0 °,2
29/02/2024 08:09:31,466.0,549.0,14.0,12.0,8.0,299.0 °,2
29/02/2024 08:09:40,119.0,753.0,14.0,12.0,7.0,299.0 °,2
29/02/2024 08:09:48,472.0,266.0,14.0,12.0,11.0,299.0 °,2
29/02/2024 08:09:57,102.0,380.0,14.0,12.0,7.0,299.0 °,2
29/02/2024 08:10:05,597.0,340.0,14.0,12.0,6.0,299.0 °,2
29/02/2024 08:10:14,793.0,529.0,14.0,12.0,6.0,299.0 °,2
29/02/2024 08:10:29,550.0,651.0,13.0,12.0,8.0,91.0 °,3
29/02/2024 08:10:37,410.0,340.0,13.0,12.0,9.0,91.0 °,3
29/02/2024 08:10:46,410.0,340.0,13.0,12.0,9.0,91.0 °,3
29/02/2024 08:10:54,550.0,688.0,13.0,12.0,6.0,91.0 °,3
29/02/2024 08:11:03,156.0,471.0,13.0,12.0,10.0,91.0 °,3
29/02/2024 08:11:11,143.0,214.0,13.0,12.0,7.0,91.0 °,3
29/02/2024 08:11:20,289.0,787.0,13.0,12.0,10.0,91.0 °,3
29/02/2024 08:11:28,289.0,787.0,13.0,12.0,10.0,91.0 °,3
29/02/2024 08:11:37,613.0,235.0,13.0,12.0,7.0,91.0 °,3
29/02/2024 08:11:45,339.0,329.0,13.0,12.0,6.0,91.0 °,3
29/02/2024 08:11:54,660.0,623.0,13.0,12.0,5.0,91.0 °,3
29/02/2024 08:12:02,417.0,363.0,13.0,12.0,8.0,91.0 °,3
29/02/2024 08:12:11,114.0,539.0,13.0,12.0,7.0,91.0 °,3
29/02/2024 08:12:20,259.0,300.0,13.0,12.0,11.0,91.0 °,3
29/02/2024 08:12:28,259.0,300.0,13.0,12.0,11.0,91.0 °,3
29/02/2024 08:12:37,696.0,311.0,13.0,12.0,8.0,91.0 °,3
29/02/2024 08:31:39,,,,,,,
29/02/2024 08:31:45,,,,,,,
29/02/2024 08:31:51,,,,,,,
29/02/2024 08:31:57,,,,,,,
29/02/2024 08:32:02,,,,,,,
29/02/2024 08:32:08,,,,,,,
29/02/2024 08:32:19,,,,,,,
29/02/2024 08:32:25,,,,,,,
29/02/2024 08:32:31,,,,,,,
29/02/2024 08:32:37,,,,,,,
29/02/2024 08:32:42,,,,,,,
29/02/2024 08:32:48,,,,,,,
29/02/2024 08:32:52,,,,,,, 1
29/02/2024 08:32:53,,,,,,, 1
29/02/2024 08:32:55,,,,,,, 1 3
29/02/2024 08:32:59,,,,,,, 1 3
29/02/2024 08:33:05,,,,,,, 1 3
29/02/2024 08:33:10,,,,,,, 1 3
29/02/2024 08:33:16,,,,,,, 1 3
29/02/2024 08:33:22,,,,,,, 1 3
29/02/2024 08:33:27,,,,,,, 1 3
29/02/2024 08:33:33,,,,,,, 1 3
29/02/2024 08:33:38,,,,,,, 1 3
29/02/2024 08:33:44,,,,,,, 1 3
29/02/2024 08:33:49,,,,,,, 1 3
29/02/2024 08:33:55,,,,,,, 1 3
29/02/2024 08:34:00,,,,,,, 1 3
29/02/2024 08:34:06,,,,,,, 1 3
29/02/2024 08:34:12,,,,,,, 1 3
29/02/2024 08:35:37,,,,,,,
29/02/2024 08:35:42,,,,,,,
29/02/2024 08:35:48,,,,,,,
29/02/2024 08:35:53,,,,,,,
29/02/2024 08:35:59,,,,,,,
29/02/2024 08:36:04,,,,,,,
29/02/2024 08:36:10,,,,,,,
29/02/2024 08:36:15,,,,,,,
29/02/2024 08:36:21,,,,,,,
29/02/2024 08:36:26,,,,,,,
29/02/2024 08:36:32,,,,,,,
29/02/2024 08:36:37,,,,,,,
29/02/2024 08:36:43,,,,,,,
29/02/2024 08:36:45,,,,,,, 1
29/02/2024 08:36:47,,,,,,, 1 2
29/02/2024 08:36:48,,,,,,,5
29/02/2024 08:36:48,,,,,,,5
29/02/2024 08:36:53,,,,,,,5
29/02/2024 08:36:59,,,,,,,5
29/02/2024 08:37:04,,,,,,,5
29/02/2024 08:37:10,,,,,,,5
29/02/2024 08:37:15,,,,,,,5
29/02/2024 08:37:20,,,,,,,5
29/02/2024 08:37:26,,,,,,,5
29/02/2024 08:37:31,,,,,,,5
29/02/2024 08:37:36,,,,,,,5
29/02/2024 08:37:42,,,,,,,5
29/02/2024 08:37:47,,,,,,,5
29/02/2024 08:37:52,,,,,,,5
29/02/2024 08:37:58,,,,,,,5
29/02/2024 08:38:03,,,,,,,5
29/02/2024 08:38:09,,,,,,,5
29/02/2024 08:38:14,,,,,,,5
29/02/2024 08:38:20,,,,,,,5
29/02/2024 08:38:25,,,,,,,5
29/02/2024 08:38:31,,,,,,,5
29/02/2024 08:38:36,,,,,,,5
29/02/2024 08:38:41,,,,,,,5
29/02/2024 08:38:47,,,,,,,5
29/02/2024 08:38:52,,,,,,,5
29/02/2024 08:38:58,,,,,,,5
29/02/2024 08:57:32,,,,,,,
29/02/2024 08:57:37,,,,,,,
29/02/2024 08:57:56,,,,,,,
29/02/2024 08:58:01,,,,,,,
29/02/2024 08:58:07,,,,,,,
29/02/2024 08:58:12,,,,,,,
29/02/2024 08:58:18,,,,,,,
29/02/2024 08:59:10,415.0,756.0,,,11.0,,
29/02/2024 08:59:52,663.0,797.0,,,9.0,,
29/02/2024 09:00:01,657.0,682.0,,,6.0,,
29/02/2024 09:00:19,148.0,674.0,,,7.0,,
29/02/2024 09:00:27,409.0,719.0,,,9.0,,
29/02/2024 09:00:36,700.0,215.0,,,8.0,,
29/02/2024 09:01:11,654.0,102.0,,,5.0,,
29/02/2024 09:01:28,322.0,793.0,,,5.0,,
29/02/2024 09:01:37,398.0,163.0,,,5.0,,
29/02/2024 09:01:46,586.0,281.0,,,5.0,,
29/02/2024 09:01:54,753.0,742.0,,,8.0,,
29/02/2024 09:02:12,550.0,651.0,,,8.0,,
29/02/2024 09:02:38,550.0,688.0,,,6.0,,
29/02/2024 09:03:04,289.0,787.0,,,10.0,,
29/02/2024 09:03:21,339.0,329.0,,,6.0,,
29/02/2024 09:03:30,660.0,623.0,,,5.0,,
29/02/2024 09:03:56,741.0,326.0,,,10.0,,
29/02/2024 09:04:23,794.0,636.0,0.0,-3.0,11.0,,
29/02/2024 09:05:07,679.0,764.0,0.0,-3.0,6.0,,
29/02/2024 09:05:41,676.0,790.0,0.0,-3.0,8.0,,
29/02/2024 09:05:50,612.0,350.0,0.0,-3.0,6.0,,
29/02/2024 09:06:25,336.0,673.0,0.0,-3.0,6.0,,
29/02/2024 09:06:33,759.0,655.0,0.0,-3.0,5.0,,
29/02/2024 09:07:14,362.0,594.0,,,11.0,,
29/02/2024 09:07:20,362.0,594.0,,,11.0,,
29/02/2024 09:07:29,253.0,224.0,,,6.0,,
29/02/2024 09:08:04,153.0,604.0,,,6.0,,
29/02/2024 09:08:21,329.0,681.0,,,6.0,,
29/02/2024 09:08:38,103.0,666.0,,,8.0,,
29/02/2024 09:08:47,155.0,654.0,,,8.0,,
29/02/2024 09:09:04,580.0,337.0,,,5.0,,
29/02/2024 09:09:13,262.0,533.0,,,5.0,,
29/02/2024 09:09:22,599.0,377.0,,,5.0,,
29/02/2024 09:09:31,543.0,687.0,,,7.0,,
29/02/2024 09:09:39,155.0,130.0,,,5.0,,
29/02/2024 09:09:48,756.0,309.0,,,5.0,,
29/02/2024 09:09:57,175.0,778.0,,,7.0,,
29/02/2024 09:10:23,650.0,396.0,,,5.0,,
29/02/2024 09:10:31,367.0,310.0,,,6.0,,
29/02/2024 09:10:57,584.0,720.0,,,5.0,,
29/02/2024 09:11:06,753.0,601.0,,,9.0,,
29/02/2024 09:11:23,792.0,222.0,,,11.0,,
29/02/2024 09:11:32,526.0,173.0,,,5.0,,
29/02/2024 09:11:41,631.0,152.0,,,5.0,,
29/02/2024 09:11:49,525.0,756.0,,,6.0,,
29/02/2024 09:11:54,525.0,756.0,,,6.0,, 1 3
29/02/2024 09:11:54,525.0,756.0,,,6.0,, 1 3
29/02/2024 09:11:54,525.0,756.0,,,6.0,, 1 3 4
29/02/2024 09:11:55,525.0,756.0,,,6.0,, 1 3 4
29/02/2024 09:11:58,525.0,756.0,1.0,2.0,6.0,, 1 3 4
29/02/2024 09:12:03,3.0,2.0,1.0,2.0,1.0,, 1 3 4
29/02/2024 09:12:07,3.0,3.0,1.0,2.0,2.0,, 1 4
29/02/2024 09:12:09,3.0,3.0,1.0,2.0,2.0,, 1 4
29/02/2024 09:12:13,3.0,3.0,1.0,2.0,2.0,, 4
29/02/2024 09:12:15,3.0,3.0,1.0,2.0,1.0,, 4
29/02/2024 09:12:19,3.0,3.0,1.0,2.0,1.0,,
29/02/2024 09:12:21,3.0,3.0,1.0,2.0,1.0,,
29/02/2024 09:12:25,1.0,2.0,1.0,2.0,3.0,, 5
29/02/2024 09:13:01,3.0,2.0,1.0,2.0,2.0,,
29/02/2024 09:13:01,3.0,2.0,1.0,2.0,2.0,,
29/02/2024 09:13:01,3.0,2.0,1.0,2.0,2.0,,
29/02/2024 09:13:01,3.0,2.0,1.0,2.0,2.0,,
29/02/2024 09:13:01,3.0,2.0,1.0,2.0,2.0,,
29/02/2024 09:13:02,3.0,2.0,1.0,2.0,2.0,,
29/02/2024 09:13:06,3.0,2.0,1.0,2.0,2.0,, 1
29/02/2024 09:13:26,3.0,1.0,1.0,2.0,1.0,, 1
29/02/2024 09:13:27,3.0,1.0,1.0,2.0,1.0,,
29/02/2024 09:13:27,3.0,1.0,1.0,2.0,1.0,,
29/02/2024 09:13:27,3.0,1.0,1.0,2.0,1.0,,
29/02/2024 09:13:51,1.0,3.0,1.0,2.0,2.0,,
29/02/2024 09:13:57,1.0,3.0,1.0,2.0,2.0,,
29/02/2024 09:14:02,3.0,1.0,1.0,2.0,1.0,, 1
29/02/2024 09:14:03,3.0,1.0,1.0,2.0,1.0,, 1
29/02/2024 09:14:07,3.0,1.0,1.0,2.0,1.0,,
29/02/2024 09:14:30,2.0,3.0,1.0,2.0,1.0,,
29/02/2024 09:14:30,2.0,3.0,1.0,2.0,1.0,,
29/02/2024 09:14:30,2.0,3.0,1.0,2.0,1.0,,
29/02/2024 09:14:45,1.0,1.0,1.0,2.0,2.0,,
29/02/2024 09:14:51,1.0,1.0,1.0,2.0,2.0,,
29/02/2024 09:14:57,1.0,1.0,1.0,2.0,2.0,,
29/02/2024 09:15:04,3.0,2.0,1.0,2.0,1.0,,
29/02/2024 09:15:22,234.0,350.0,1.0,2.0,6.0,,
29/02/2024 09:15:39,226.0,597.0,1.0,2.0,5.0,,
29/02/2024 09:19:49,229.0,397.0,,,6.0,,
29/02/2024 09:19:58,101.0,308.0,,,6.0,,
29/02/2024 09:20:07,298.0,725.0,,,9.0,,
29/02/2024 09:20:15,237.0,743.0,,,6.0,,
29/02/2024 09:20:24,674.0,660.0,,,8.0,,
29/02/2024 09:21:45,579.0,358.0,,,6.0,,
29/02/2024 09:21:54,652.0,149.0,,,6.0,,
29/02/2024 09:22:56,335.0,731.0,,,5.0,,
29/02/2024 09:27:55,526.0,676.0,,,6.0,,
29/02/2024 09:28:03,526.0,676.0,,,6.0,,
29/02/2024 09:28:09,526.0,676.0,,,6.0,,
29/02/2024 09:28:26,347.0,578.0,,,6.0,,
29/02/2024 09:28:47,435.0,294.0,,,5.0,,
29/02/2024 09:29:24,761.0,654.0,,,8.0,,
29/02/2024 09:29:32,727.0,542.0,,,8.0,,
29/02/2024 09:36:27,,,,,,,
29/02/2024 09:36:32,,,,,,,
29/02/2024 09:36:38,,,,,,,
29/02/2024 09:36:43,,,,,,,
29/02/2024 09:37:08,265.0,193.0,,,7.0,,
29/02/2024 09:37:13,265.0,193.0,,,7.0,,
29/02/2024 09:37:19,265.0,193.0,,,7.0,,
29/02/2024 09:37:24,265.0,193.0,,,7.0,,
